12:59:20,565 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-076-1001P] Strategy started
12:59:20,566 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-058-2473P] Strategy started
12:59:20,567 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-060-1245P] Strategy started
12:59:20,568 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-014-2121P] Strategy started
12:59:20,569 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-061-0974P] Strategy started
12:59:20,573 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-016-0174P] Strategy started
12:59:20,574 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-018-1416P] Strategy started
12:59:20,654 [PersistenceManager] WARN  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal queue size: 172
12:59:20,904 [PersistenceManager] WARN  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal queue size: 100
12:59:20,907 [PersistenceManager] INFO  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal back to normal, queue size: 99
12:59:25,896 [Server] INFO  Server  - Replied my nodeInfo
12:59:59,423 [MarketDataManager] INFO  AsyncEventProcessor  - processTradeEvent added in method map
13:03:56,082 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-685-1414P] Strategy stopping
13:03:56,082 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-062-0573P] Strategy stopping
13:03:56,083 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-076-1001P] Strategy stopping
13:03:56,083 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-691-2388P] Strategy stopping
13:03:56,083 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-077-1307P] Strategy stopping
13:03:56,083 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-942-0559P] Strategy stopping
13:03:56,083 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-755-1729P] Strategy stopping
13:03:56,084 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-941-0382P] Strategy stopping
13:03:56,084 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-927-2001P] Strategy stopping
13:03:56,084 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-845-0700P] Strategy stopping
13:03:56,084 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-933-0401P] Strategy stopping
13:03:56,085 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-982-1032P] Strategy stopping
13:03:56,085 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-822-1267P] Strategy stopping
13:03:56,085 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-920-1837P] Strategy stopping
13:03:56,085 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-890-0292P] Strategy stopping
13:03:56,086 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-975-2466P] Strategy stopping
13:03:56,086 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-886-0341P] Strategy stopping
13:03:56,086 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-687-0636P] Strategy stopping
13:03:56,087 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-713-1726P] Strategy stopping
13:03:56,088 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-074-1999P] Strategy stopping
13:03:56,088 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-732-0457P] Strategy stopping
13:03:56,088 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-959-0527P] Strategy stopping
13:03:56,089 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-979-1159P] Strategy stopping
13:03:56,089 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-943-1592P] Strategy stopping
13:03:56,090 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-977-0432P] Strategy stopping
13:03:56,090 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-973-0547P] Strategy stopping
13:03:56,091 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-014-2121P] Strategy stopping
13:03:56,093 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-016-0174P] Strategy stopping
13:03:56,093 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-984-2342P] Strategy stopping
13:03:56,094 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-018-1416P] Strategy stopping
